N_unmapped	1634172	1634172	1634172
N_multimapping	2074001	2074001	2074001
N_noFeature	24716592	25504937	46298435
N_ambiguous	1501492	418903	132348
ENSMUSG00000102693	1	0	1
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	3798	3762	36
ENSMUSG00000102851	53	0	53
ENSMUSG00000103377	980	975	5
ENSMUSG00000104017	781	779	2
ENSMUSG00000103025	184	234	1
ENSMUSG00000089699	0	0	132
ENSMUSG00000103201	287	366	2
ENSMUSG00000103147	297	0	297
ENSMUSG00000103161	954	953	1
ENSMUSG00000102331	688	682	6
ENSMUSG00000102348	3	3	0
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	1	0	1
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	0	0	0
ENSMUSG00000104238	0	0	0
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	1	1	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	0	0	0
ENSMUSG00000098104	6	6	0
ENSMUSG00000102175	1	1	0
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	5	5	0
ENSMUSG00000103922	44	6	38
ENSMUSG00000033845	406	406	0
ENSMUSG00000102275	14	14	0
ENSMUSG00000025903	133	128	5
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	1086	1062	24
ENSMUSG00000062588	27	5	22
ENSMUSG00000103280	206	42	164
ENSMUSG00000002459	768	620	149
ENSMUSG00000091305	19	18	1
ENSMUSG00000102653	118	108	10
ENSMUSG00000085623	206	10	196
ENSMUSG00000091665	8	9	0
ENSMUSG00000033793	1596	1593	3
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	3	3	0
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	0	0	0
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	3759	3841	43
ENSMUSG00000090031	1085	1084	126
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	6	6	0
ENSMUSG00000033740	166	165	1
ENSMUSG00000103329	1	0	1
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	0	0	0
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	1429	1417	12
ENSMUSG00000098201	9	0	9
ENSMUSG00000103509	74	74	0
ENSMUSG00000048538	16	16	0
ENSMUSG00000103709	5	0	5
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	16	16	0
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	10	6	4
ENSMUSG00000102647	1	1	0
ENSMUSG00000086235	2	2	0
ENSMUSG00000102253	0	0	0
ENSMUSG00000093970	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00000076135	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	1	1	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	0	0	0
ENSMUSG00000101571	1	1	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	459	456	3
ENSMUSG00000025911	29	30	3
ENSMUSG00000079671	9	1	12
ENSMUSG00000081441	5	0	5
ENSMUSG00000067879	4	1	3
ENSMUSG00000099827	0	0	0
ENSMUSG00000025912	192	192	0
ENSMUSG00000045210	1340	1580	6
ENSMUSG00000097893	6	8	244
ENSMUSG00000025915	300	287	13
ENSMUSG00000046334	4	1	3
ENSMUSG00000088916	1	0	1
ENSMUSG00000046101	49	30	23
ENSMUSG00000098234	48	48	4
ENSMUSG00000093178	0	0	0
ENSMUSG00000099032	100	121	2
ENSMUSG00000104025	8	2	118
ENSMUSG00000025916	342	431	0
ENSMUSG00000087199	50	1	49
ENSMUSG00000095780	2	2	0
ENSMUSG00000025917	998	1000	10
ENSMUSG00000056763	10091	9953	157
ENSMUSG00000102356	81	0	88
ENSMUSG00000067851	5730	5665	65
ENSMUSG00000088153	24	0	24
ENSMUSG00000102556	50	50	0
ENSMUSG00000042501	2	1	1
ENSMUSG00000103810	0	0	0
ENSMUSG00000083422	0	0	0
ENSMUSG00000094979	0	0	0
ENSMUSG00000081417	0	0	0
ENSMUSG00000103448	0	0	0
ENSMUSG00000100212	0	0	0
ENSMUSG00000100648	0	0	0
ENSMUSG00000088585	0	0	0
ENSMUSG00000048960	12	11	1
ENSMUSG00000077318	0	0	0
ENSMUSG00000101827	1	0	1
ENSMUSG00000103494	0	0	0
ENSMUSG00000057715	3091	3075	16
ENSMUSG00000103825	98	98	0
