N_unmapped	719223	719223	719223
N_multimapping	1809564	1809564	1809564
N_noFeature	4956928	5188679	21250680
N_ambiguous	1257747	378699	184905
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	2519	2501	18
ENSMUSG00000102851	6	0	6
ENSMUSG00000103377	132	132	0
ENSMUSG00000104017	140	140	0
ENSMUSG00000103025	33	38	0
ENSMUSG00000089699	0	0	18
ENSMUSG00000103201	37	49	1
ENSMUSG00000103147	31	0	31
ENSMUSG00000103161	74	73	1
ENSMUSG00000102331	56	56	0
ENSMUSG00000102348	3	3	0
ENSMUSG00000102592	1	0	1
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	1	1	0
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	1	1	0
ENSMUSG00000104238	0	0	0
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	1	1	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	0	0	0
ENSMUSG00000098104	43	43	0
ENSMUSG00000102175	0	0	0
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	41	28	13
ENSMUSG00000033845	345	345	0
ENSMUSG00000102275	3	3	0
ENSMUSG00000025903	31	29	2
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	572	570	2
ENSMUSG00000062588	4	2	2
ENSMUSG00000103280	31	16	15
ENSMUSG00000002459	572	553	19
ENSMUSG00000091305	2	2	0
ENSMUSG00000102653	11	11	0
ENSMUSG00000085623	31	4	27
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	899	897	2
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	18	18	0
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	0	0	0
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	1554	1600	4
ENSMUSG00000090031	407	407	50
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	2	0	2
ENSMUSG00000103845	6	5	1
ENSMUSG00000033740	95	94	1
ENSMUSG00000103329	1	0	1
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	0	0	0
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	882	880	2
ENSMUSG00000098201	3	0	3
ENSMUSG00000103509	23	23	0
ENSMUSG00000048538	4	4	0
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	7	4	3
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	2	2	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	5	4	1
ENSMUSG00000102647	3	0	3
ENSMUSG00000086235	6	6	0
ENSMUSG00000102253	0	0	0
ENSMUSG00000093970	1	0	1
ENSMUSG00000103884	0	0	0
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00000076135	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	0	0	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	1	1	0
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	1	0	1
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	341	336	5
ENSMUSG00000025911	34	36	2
ENSMUSG00000079671	2	3	4
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	0	0	1
ENSMUSG00000099827	0	0	0
ENSMUSG00000025912	185	183	2
ENSMUSG00000045210	780	910	1
ENSMUSG00000097893	1	0	132
ENSMUSG00000025915	83	81	2
ENSMUSG00000046334	1	1	0
ENSMUSG00000088916	0	0	0
ENSMUSG00000046101	11	8	5
ENSMUSG00000098234	28	28	2
ENSMUSG00000093178	0	0	0
ENSMUSG00000099032	24	24	2
ENSMUSG00000104025	2	2	26
ENSMUSG00000025916	231	255	0
ENSMUSG00000087199	3	0	3
ENSMUSG00000095780	0	0	0
ENSMUSG00000025917	756	760	4
ENSMUSG00000056763	1590	1570	28
ENSMUSG00000102356	6	0	6
ENSMUSG00000067851	3468	3459	9
ENSMUSG00000088153	3	0	3
ENSMUSG00000102556	5	5	0
ENSMUSG00000042501	0	0	0
ENSMUSG00000103810	0	0	0
ENSMUSG00000083422	2	2	0
ENSMUSG00000094979	0	0	0
ENSMUSG00000081417	0	0	0
ENSMUSG00000103448	0	0	0
ENSMUSG00000100212	0	0	0
ENSMUSG00000100648	0	0	0
ENSMUSG00000088585	0	0	0
ENSMUSG00000048960	27	27	0
ENSMUSG00000077318	0	0	0
ENSMUSG00000101827	1	1	0
ENSMUSG00000103494	2	0	2
ENSMUSG00000057715	1638	1635	3
ENSMUSG00000103825	15	15	0
ENSMUSG00000099845	14	0	14
ENSMUSG00000103561	13	13	0
ENSMUSG00000101610	0	0	0
ENSMUSG00000093864	0	0	0
ENSMUSG00000098555	0	0	0
ENSMUSG00000097628	19	19	0
ENSMUSG00000098163	0	0	0
ENSMUSG00000097171	0	0	0
ENSMUSG00000101314	0	0	0
ENSMUSG00000016918	85	79	6
ENSMUSG00000025938	299	283	16
ENSMUSG00000104518	0	0	0
ENSMUSG00000069620	0	0	0
ENSMUSG00000099498	0	0	0
ENSMUSG00000042414	0	0	0
ENSMUSG00000005886	3666	3658	8
ENSMUSG00000103506	39	39	0
ENSMUSG00000103495	6	6	0
ENSMUSG00000099183	4	0	4
ENSMUSG00000102639	0	0	0
ENSMUSG00000104170	19	19	0
ENSMUSG00000087782	4	4	0
ENSMUSG00000103085	24	24	0
ENSMUSG00000102664	26	26	0
ENSMUSG00000101476	1	1	0
ENSMUSG00000101171	0	0	0
ENSMUSG00000025935	1602	1600	2
ENSMUSG00000025937	781	780	1
ENSMUSG00000102982	9	9	0
ENSMUSG00000067813	1	1	0
ENSMUSG00000077368	0	0	0
ENSMUSG00000097711	16	16	0
ENSMUSG00000102166	4	2	2
ENSMUSG00000089358	0	0	0
ENSMUSG00000104209	0	0	0
ENSMUSG00000025932	731	727	4
